14205,1
14206,1
14207,1
14208,2
14209,1
14210,2
14211,2
14212,2
14213,2
14214,2
14215,3
14216,2
14220,1
14221,1
14222,1
14223,1
14224,1
14226,10
14227,12
14228,12
14229,3
14230,3
14231,3
14232,13
14233,11
14236,12
14237,3
14238,3
14239,3
14240,3
14241,29
14242,3
14243,3
14244,1
14245,13
14246,3
14247,3
14249,3
14250,3
14251,3
14252,1
14252,3
14253,3
14254,5
14255,2
14256,4
14257,16
14257,2
14257,3
14258,2
14259,2
14260,2
14262,2
14263,2
14265,2
14266,3
14267,2
14269,1
14270,2
14271,2
14272,2
14273,2
14275,2
14276,3
14277,1
14278,2
14280,1
14281,2
14282,1
14283,1
14283,2
14284,2
14285,1
14286,2
14287,3
14288,1
14289,1
14290,3
14291,1
14293,1
14295,1
14300,1
14301,1
14302,1
14303,2
14304,3
14306,1
14307,3
14308,3
14309,3
14310,3
14311,2
14315,4
14316,4
14317,2
14319,2
14320,2
14321,1
14322,3
14323,2
14323,3
14324,1
14325,3
14326,2
14327,2
14329,2
14330,1
14332,2
14333,2
14334,2
14335,2
14337,2
14338,1
14342,2
14344,1
14345,1
14346,2
14348,3
14350,1
14351,2
14355,3
14357,2
14358,1
14361,3
14362,2
14363,1
14364,1
14365,2
14367,1
14369,2
14370,1
14372,2
14373,1
14374,1
14375,2
14377,1
14378,1
14379,3
14380,1
14381,2
14382,3
14383,1
14387,15
14387,2
14387,3
14393,2
14394,2
14397,3
14401,1
14402,2
14404,2
14405,1
14406,1
14408,1
14409,2
14410,1
14414,1
14414,3
14418,3
14420,2
14422,2
14423,2
14424,2
14425,2
14426,2
14427,2
14428,2
14429,2
14434,1
14435,1
14436,2
14437,2
14438,4
14439,3
14440,2
14441,2
14442,2
14443,3
14444,4
14445,3
14446,2
14448,2
14449,14
14449,2
14449,4
14452,1
14453,1
14454,1
14455,1
14455,3
14456,1
14457,1
14458,2
14459,2
14460,2
14461,2
14462,2
14463,1
14463,3
14464,2
14465,2
14466,2
14467,16
14467,2
14468,2
14469,2
14470,1
14471,2
14472,1
14473,2
14474,3
14475,1
14476,1
14477,1
14478,1
14479,1
14480,1
14481,3
14483,2
14484,3
14485,2
14488,3
14489,3
14490,2
14491,2
14493,1
14494,1
14496,2
14497,3
14498,2
14499,1
14499,13
14499,2
14500,2
14501,1
14502,1
14503,2
14505,1
14506,1
14507,1
14508,1
14509,2
14510,2
14511,2
14512,3
14513,2
14516,2
14517,3
14518,2
14519,1
14520,2
14522,2
14527,1
14528,2
14529,1
14531,1
14532,2
14533,2
14534,1
14535,2
14536,1
14537,1
14538,1
14539,1
14540,1
14541,1
14543,1
14544,7
14545,1
14546,1
14547,2
14549,2
14550,2
14551,2
14552,2
14553,2
14554,2
14555,1
14562,2
14564,2
14565,1
14566,1
14567,2
14568,1
14572,2
14573,2
14574,1
14575,1
14577,2
14578,2
14580,2
14581,2
14589,2
14590,2
14592,1
14593,2
14594,1
14595,1
14596,1
14598,2
14600,2
14601,2
14602,1
14603,1
14605,2
14608,1
14611,1
14612,1
14613,1
14614,1
14620,1
14621,1
14622,1
14623,1
14629,2
14631,2
14632,3
14633,1
14634,2
14635,1
14636,1
14637,1
14639,1
14640,1
14641,1
14642,3
14643,1
14644,1
14645,1
14646,1
14647,1
14648,1
14649,1
14650,1
14651,1
14651,12
14651,2
14652,1
14653,1
14654,1
14655,1
14657,1
14658,1
14665,2
14667,15
14667,2
14668,2
14669,2
14670,2
14672,2
14674,2
14677,2
14678,2
14679,2
14680,2
14681,2
14682,2
14686,2
14687,2
14688,2
14691,1
14702,1
14703,1
14704,1
14705,2
14706,1
14709,1
14709,14
14709,2
14713,1
14714,1
14717,2
14718,1
14721,1
14722,4
14723,2
14724,2
14729,2
14731,2
14732,2
14739,2
14741,2
14743,1
14751,1
14754,1
14757,2
14758,2
14766,2
14769,3
14770,3
14771,3
14773,1
14775,2
14776,2
14780,2
14784,1
14785,1
14788,2
14790,2
14791,3
14793,14
14793,2
14796,2
14806,1
14807,2
14808,1
14811,1
14811,3
14812,1
14813,3
14814,2
14816,1
14819,1
14823,1
14826,2
14828,1
14829,1
14833,2
14834,2
14835,1
14837,1
14839,15
14839,2
14840,15
14840,2
14843,3
14844,2
14849,1
14851,2
14852,1
14853,1
14854,2
14855,1
14861,3
14862,2
14870,2
14871,2
14874,2
14875,1
14880,1
14882,1
14890,2
14891,2
14892,1
14893,1
14894,1
14895,1
14897,1
14899,3
14903,1
14904,1
14905,1
14908,1
14909,1
14916,1
14917,2
14920,1
14921,1
14922,2
14923,2
14924,2
14925,2
14926,2
14927,1
14928,2
14929,1
14931,2
14932,2
14933,1
14936,2
14939,1
14944,2
14946,2
14951,2
14952,1
14953,1
14954,1
14959,1
14962,1
14963,2
14964,5
14965,1
14966,2
14967,1
14968,1
14976,1
14977,2
14980,2
14982,1
14985,1
14987,2
14988,1
14990,2
14991,1
14992,3
14993,3
14995,4
14996,2
14998,2
15000,1
15001,3
15002,5
15003,1
15004,2
15005,2
15006,1
15007,1
15009,1
15011,2
15012,2
15013,2
15015,2
15017,1
15018,1
15020,1
15022,6
15023,3
15025,2
15026,2
15028,2
15029,3
15030,1
15031,2
15032,3
15033,2
15034,2
15035,3
15036,3
15037,2
15039,1
15040,2
15041,2
15042,3
15043,1
15044,1
15045,1
15046,1
15047,2
15048,3
15049,3
15050,2
15051,6
15052,1
15053,1
15055,1
15058,3
15059,2
15079,2
15086,2
15087,2
15091,1
15092,5
15093,4
15095,2
15096,3
15097,4
15098,4
15099,3
15100,4
15101,4
15103,3
15104,3
15105,3
15106,3
15107,3
15108,2
15114,2
15115,2
15116,2
15119,2
15127,2
15130,2
15134,2
15135,1
15136,1
15138,1
15139,3
15140,1
15141,1
15142,1
15144,1
15145,1
15146,1
15147,1
15148,1
15149,1
15150,1
15151,1
15152,2
15153,2
15154,1
15156,1
15157,1
15158,1
15159,1
15160,1
15164,1
15165,2
15166,1
15167,1
15168,1
15169,1
15170,1
15171,1
15172,2
15173,1
15173,3
15174,3
15175,1
15177,2
15178,1
15180,2
15181,3
15182,1
15183,1
15184,1
15185,2
15186,2
15187,1
15188,2
15189,2
15190,2
15191,2
15192,1
15193,2
15194,2
15195,2
15196,2
15197,1
15200,2
15205,1
15206,2
15207,2
15209,1
15210,2
15213,1
15214,1
15216,1
15217,2
15218,1
15226,1
15227,1
15227,3
15229,1
15230,1
15233,1
15233,3
15234,4
15235,15
15235,2
15241,2
15245,1
15245,16
15246,2
15254,2
15255,1
15260,1
15261,16
15267,3
15268,2
15269,2
15270,3
15273,3
15274,3
15275,2
15276,5
15278,2
15281,3
15282,3
15283,4
15284,1
15285,2
15286,3
15287,2
15288,1
15289,1
15290,1
15292,2
15293,3
15295,3
15296,3
15297,3
15298,3
15299,3
15300,3
15301,3
15302,3
15304,3
15305,3
15308,16
15308,2
15308,3
15310,2
15311,1
15312,1
15314,5
15315,2
15317,2
15318,1
15319,1
15321,1
15322,2
15326,1
15329,3
15330,5
15331,3
15332,5
15333,5
15336,5
15338,2
15339,1
15340,2
15341,2
15343,3
15344,1
15345,1
15346,1
15346,14
15346,2
15347,2
15348,3
15349,3
15350,3
15351,5
15352,3
15353,2
15354,3
15355,3
15357,3
15359,2
15360,2
15361,2
15362,1
15363,2
15364,2
15365,1
15366,3
15367,2
15368,2
15369,3
15370,2
15371,2
15372,3
15373,1
15374,2
15375,1
15376,2
15377,3
15378,2
15379,2
15380,5
15381,3
15382,2
15383,2
15384,1
15385,2
15386,1
15387,1
15390,1
15391,1
15392,1
15393,2
15394,1
15395,2
15396,1
15397,1
15398,1
15399,1
15400,1
15401,1
15402,2
15403,1
15404,1
15405,1
15406,1
15407,1
15408,2
15409,1
15410,1
15414,2
15416,1
15419,1
15425,2
15431,1
15432,1
15433,1
15434,1
15435,1
15436,1
15437,1
15452,2
15455,2
15457,2
15458,2
15462,1
15463,2
15464,3
15466,2
15467,2
15468,1
15469,1
15472,2
15473,6
15476,2
15477,2
15478,1
15479,1
15480,2
15481,1
15482,1
15485,2
15486,4
15488,3
15493,2
15494,2
15495,3
15496,1
15497,3
15498,1
15499,1
15500,1
15504,1
15505,1
15506,1
15510,1
15511,1
15512,3
15513,4
15514,4
15515,6
15521,2
15522,3
15523,2
15524,2
15525,1
15527,1
15528,2
15529,2
15530,1
15532,1
15533,1
15536,3
15537,2
15538,1
15539,1
15540,2
15541,6
15546,1
15547,2
15548,2
15552,2
15553,1
15556,3
15559,3
15562,1
15564,1
15565,4
15567,2
15568,1
15568,3
15569,2
15570,2
15571,3
15573,2
15574,2
15575,3
15576,4
15577,3
15578,3
15579,4
15580,4
15581,2
15582,1
15585,1
15589,1
15590,1
15591,1
15592,2
15593,1
15593,15
15593,2
15594,2
15595,3
15596,3
15597,3
15598,2
15599,2
15600,1
15601,1
15602,1
15603,2
15604,1
15605,3
15606,2
15609,2
15611,1
15614,2
15615,2
15616,2
15619,2
15620,2
15623,2
15624,2
15629,1
15630,1
15631,2
15632,2
15633,1
15634,2
15636,2
15637,1
15640,2
15642,2
15649,1
15657,1
15658,1
15659,2
15660,1
15662,1
15663,1
15664,2
15665,1
15668,1
15670,3
15672,1
15673,1
15674,1
15675,1
15676,2
15677,2
15680,2
15681,2
15682,1
15683,1
15684,2
15685,2
15686,2
15687,2
15688,2
15690,2
15691,2
15692,3
15694,2
15695,2
15696,1
15697,2
15698,2
15699,2
15700,1
15701,1
15702,2
15703,15
15703,2
15704,2
15706,1
15708,2
15712,4
15713,5
15714,5
15715,2
15716,2
15717,4
15718,1
15718,2
15719,2
15720,6
15721,2
15725,1
15726,1
15726,2
15727,1
15730,2
15733,2
15734,2
15735,2
15736,2
15736,3
15737,1
15738,2
15739,3
15740,2
15741,3
15742,14
15743,4
15744,2
15745,22
15747,2
15748,1
15748,3
15749,1
15750,1
15752,2
15754,1
15755,1
15756,2
15758,2
15759,1
15765,1
15766,2
15767,1
15767,2
15768,1
15769,2
15788,2
15792,2
15794,2
15799,1
15801,1
15802,1
15803,1
15804,1
15810,2
15811,1
15812,1
15814,1
15815,1
15819,1
15820,1
15825,2
15829,1
15830,1
15835,1
15840,1
15842,2
15843,2
15845,1
15850,2
15851,1
15852,2
15853,1
15855,1
15858,1
15859,1
15861,1
15862,1
15876,2
15878,1
15879,1
15886,2
15888,1
15892,2
15896,1
15898,1
15899,1
15900,1
15905,1
15913,2
15939,1
15945,1
15947,1
15955,1
15957,1
15966,2
15967,2
15978,1
15980,1
15997,1
15999,1
16000,2
16004,1
16004,2
16004,20
16004,3
16007,2
16011,1
16011,16
16017,15
16017,2
16019,1
16022,1
16023,2
16024,1
16025,2
16026,2
16027,1
16029,1
16030,2
16031,2
16038,2
16039,2
16044,1
16046,1
16050,2
16051,2
16055,1
16062,2
16063,1
16064,2
16066,2
16086,2
16087,1
16090,1
16101,2
16104,1
16107,2
16108,2
16109,1
16110,1
16111,2
16112,1
16117,2
16118,1
16119,1
16120,1
16122,1
16129,2
16138,2
16141,1
16144,2
16146,2
16147,1
16148,2
16149,1
16150,1
16151,1
16152,1
16153,3
16154,1
16155,1
16156,1
16157,1
16158,1
16159,1
16160,1
16161,1
16162,1
16163,1
16164,1
16165,1
16166,1
16167,4
16168,4
16169,1
16170,1
16171,1
16172,1
16173,1
16173,3
16174,3
16175,1
16179,1
16180,3
16181,3
16182,4
16183,3
16185,1
16186,2
16187,2
16188,4
16190,1
16191,1
16193,1
16195,3
16197,6
16199,1
16200,1
16201,2
16202,1
16203,2
16204,2
16206,3
16207,1
16209,2
16210,1
16211,2
16213,1
16214,1
16215,1
16217,6
16220,1
16221,2
16223,1
16225,1
16226,2
16229,1
16230,1
16231,2
16232,3
16233,1
16234,1
16240,2
16242,2
16243,2
16244,2
16245,2
16246,2
16247,2
16248,2
16249,3
16250,2
16251,1
16252,1
16253,1
16254,1
16255,3
16256,3
16257,3
16258,3
16259,3
16260,3
16261,2
16262,3
16263,1
16264,2
16265,1
16266,1
16267,15
16267,2
16268,1
16269,1
16270,2
16271,1
16272,1
16273,1
16274,1
16275,3
16276,3
16277,6
16278,2
16279,2
16280,2
16281,2
16282,2
16285,2
16286,3
16287,2
16288,1
16289,1
16290,1
16291,2
16294,4
16295,4
16296,2
16297,3
16298,2
16299,2
16300,5
16301,3
16302,2
16303,1
16304,2
16305,2
16306,1
16308,1
16313,1
16314,2
16316,3
16317,1
16319,2
16320,2
16322,1
16323,1
16324,1
16325,2
16326,1
16327,1
16328,1
16329,1
16329,3
16331,3
16332,1
16333,1
16334,1
16335,1
16336,1
16338,2
16339,1
16340,1
16341,2
16342,3
16343,1
16344,2
16345,1
16346,2
16347,3
16348,2
16350,1
16351,1
16352,1
16353,2
16354,1
16355,3
16356,3
16357,1
16358,1
16359,2
16360,3
16361,2
16362,5
16364,2
16366,1
16367,1
16367,13
16367,2
16368,1
16369,6
16370,1
16371,2
16373,2
16374,2
16375,2
16376,1
16377,1
16378,1
16379,1
16380,1
16381,1
16382,2
16383,3
16384,2
16385,2
16386,3
16387,2
16388,3
16389,1
16390,1
16391,1
16392,1
16393,2
16394,1
16395,3
16396,2
16397,2
16398,1
16399,1
16400,2
16401,1
16402,1
16403,3
16404,2
16405,2
16406,1
16407,2
16408,1
16409,3
16410,3
16411,1
16412,3
16413,1
16414,1
16415,1
16416,1
16417,1
16418,1
16419,1
16420,2
16421,2
16422,2
16423,1
16424,2
16425,2
16426,1
16427,1
16428,2
16430,3
16431,1
16432,3
16433,2
16434,2
16435,1
16435,13
16435,2
16436,3
16437,3
16438,3
16439,3
16440,3
16441,1
16442,3
16443,3
16444,3
16450,3
16451,3
16452,1
16453,1
16454,3
16455,1
16456,2
16457,3
16458,3
16459,2
16460,2
16461,1
16462,1
16463,2
16464,1
16465,2
16466,2
16467,2
16469,2
16470,3
16471,2
16472,1
16473,3
16474,2
16475,2
16476,2
16477,1
16478,2
16479,1
16480,1
16481,2
16483,3
16486,2
16489,5
16490,5
16491,2
16492,3
16493,2
16500,3
16501,2
16503,3
16505,2
16506,1
16507,1
16508,1
16509,2
16510,1
16511,1
16512,1
16513,1
16514,1
16515,1
16516,1
16521,3
16522,3
16523,3
16524,3
16525,3
16526,3
16527,3
16528,2
16529,1
16531,3
16537,1
16538,1
16539,2
16540,3
16541,2
16542,3
16543,3
16544,1
16546,3
16547,3
16548,3
16549,3
16550,3
16551,1
16551,3
16552,1
16553,1
16556,2
16557,3
16558,3
16561,2
16562,2
16563,2
16564,2
16565,2
16571,1
16572,13
16572,2
16574,2
16574,3
16575,2
16576,2
16577,1
16578,2
16579,2
16580,3
16581,2
16582,3
16583,5
16588,1
16589,1
16590,2
16591,3
16592,2
16593,1
16594,3
16597,13
16597,2
16601,2
16602,1
16602,3
16603,1
16604,2
16605,15
16605,2
16606,2
16607,2
16608,2
16609,1
16610,1
16611,2
16616,2
16617,2
16622,2
16623,1
16624,3
16625,1
16627,1
16628,3
16630,1
16631,1
16632,2
16635,1
16637,2
16647,2
16648,2
16649,1
16651,1
16652,1
16653,2
16654,2
16655,3
16656,1
16657,1
16657,3
16658,3
16660,3
16661,3
16662,3
16663,3
16664,3
16665,3
16666,3
16667,1
16668,1
16669,1
16670,3
16671,5
16673,3
16674,2
16675,2
16679,2
16682,1
16684,1
16685,2
16686,2
16687,1
16688,3
16689,2
16692,3
16693,3
16699,3
16700,1
16701,1
16702,2
16706,1
16707,1
16708,1
16709,1
16710,1
16711,1
16712,1
16713,1
16714,1
16716,2
16719,2
16720,2
16721,2
16724,1
16725,1
16726,1
16730,1
16731,2
16732,1
16732,2
16732,21
16732,3
16733,1
16739,1
16744,1
16746,1
16749,1
16753,1
16754,1
16757,2
16758,1
16759,1
16760,1
16761,2
16763,3
16765,2
16766,2
16767,1
16768,3
16769,2
16771,1
16773,1
16774,2
16775,1
16776,1
16777,2
16785,2
16787,3
16788,2
16789,3
16790,2
16791,2
16792,2
16793,2
16794,2
16795,2
16796,3
16798,1
16801,2
16802,1
16802,3
16803,2
16808,3
16809,2
16811,2
16812,1
16813,1
16816,2
16817,1
16818,2
16819,3
16820,15
16820,2
16820,3
16821,3
16823,1
16824,1
16825,2
16826,1
16828,3
16829,2
16830,1
16831,1
16832,3
16833,3
16834,2
16835,2
16837,2
16841,3
16842,2
16843,2
16844,2
16845,2
16846,2
16847,2
16848,2
16849,2
16850,2
16851,3
16852,2
16853,3
16854,2
16855,3
16856,3
16857,2
16859,1
16860,2
16861,2
16863,1
16864,2
16866,1
16867,2
16868,2
16869,2
16870,2
16871,3
16872,3
16873,2
16874,2
16875,1
16876,1
16877,1
16878,1
16880,2
16881,2
16882,1
16883,1
16884,1
16885,1
16886,1
16887,1
16888,1
16889,1
16896,3
16897,3
16898,3
16899,3
16900,3
16901,3
16903,1
16905,3
16906,2
16909,2
16910,1
16911,3
16912,1
16913,1
16914,1
16915,2
16916,3
16923,1
16928,2
16930,2
16932,1
16933,14
16933,2
16934,15
16934,2
16934,3
16936,2
16938,1
16940,2
16941,2
16942,3
16943,6
16945,2
16946,1
16947,1
16948,1
16949,1
16950,2
16953,1
16954,2
16957,3
16958,2
16959,2
16961,1
16961,3
16962,3
16963,4
16966,2
16967,2
16968,1
16969,2
16970,3
16971,1
16972,3
16974,1
16975,1
16976,3
16977,2
16978,3
16979,2
16983,1
16986,2
16987,2
16988,2
16993,1
16993,3
16994,1
16996,3
16997,1
16999,1
17000,1
17001,1
17002,1
17003,1
17004,2
17005,1
17007,2
17008,3
17009,3
17013,1
17014,1
17015,2
17016,1
17017,1
17018,1
17019,1
17020,1
17021,1
17022,1
17023,3
17024,2
17025,4
17026,3
17027,2
17032,2
17033,1
17034,1
17035,2
17037,5
17038,2
17041,2
17042,1
17043,2
17047,1
17048,2
17049,2
17053,2
17054,3
17055,1
17057,2
17058,1
17060,2
17062,2
17065,12
17065,2
17068,3
17069,3
17073,2
17074,3
17076,1
17079,2
17084,4
17085,2
17086,3
17087,2
17088,1
17089,1
17090,1
17091,1
17092,1
17093,1
17094,3
17095,2
17097,2
17098,2
17099,1
17100,2
17101,2
17102,2
17103,2
17104,2
17105,3
17108,2
17109,1
17110,1
17112,2
17113,1
17114,1
17115,2
17116,2
17117,2
17118,1
17119,2
17120,3
17121,1
17122,1
17123,2
17124,2
17126,1
17128,1
17129,2
17130,1
17131,3
17132,3
17134,2
17135,2
17138,2
17139,1
17141,1
17142,1
17143,1
17149,1
17150,1
17151,2
17153,2
17154,1
17156,1
17157,2
17158,1
17159,1
17160,1
17161,1
17162,2
17163,1
17164,2
17165,2
17168,1
17169,1
17172,1
17173,1
17175,2
17176,1
17178,1
17179,1
17180,2
17181,1
17182,2
17184,2
17186,2
17187,3
17189,1
17191,1
17193,2
17194,2
17195,2
17196,2
17197,1
17198,1
17199,2
17200,1
17201,1
17202,1
17203,1
17204,1
17205,1
17206,2
17207,2
17208,1
17209,1
17210,1
17211,1
17212,1
17213,1
17214,1
17215,1
17222,2
17224,2
17225,1
17227,3
17228,2
17230,6
17232,2
17235,1
17236,1
17241,2
17242,3
17244,2
17245,1
17246,2
17247,1
17248,2
17250,1
17251,1
17252,2
17253,1
17254,1
17257,3
17260,1
17261,1
17264,3
17266,2
17267,1
17268,3
17269,2
17270,2
17271,1
17274,1
17277,1
17278,2
17279,1
17280,2
17281,1
17282,1
17283,1
17285,1
17287,1
17290,1
17291,2
17293,2
17294,3
17295,2
17296,2
17297,2
17298,2
17299,2
17300,2
17301,2
17302,2
17303,1
17304,2
17305,3
17306,1
17307,1
17308,1
17309,2
17310,1
17311,1
17312,1
17313,1
17314,2
17315,2
17316,2
17319,5
17320,2
17321,2
17322,2
17324,2
17325,1
17326,2
17327,1
17328,2
17329,2
17330,2
17331,2
17332,2
17333,2
17334,2
17335,1
17336,2
17337,2
17338,3
17339,2
17340,1
17341,1
17342,1
17343,1
17344,1
17345,2
17346,2
17347,2
17348,2
17352,2
17353,2
17354,2
17361,2
17362,2
17363,3
17364,2
17365,2
17368,2
17369,1
17370,2
17371,1
17373,2
17374,1
17376,3
17377,2
17379,2
17380,3
17382,2
17384,2
17385,1
17387,2
17388,3
17389,2
17390,3
17391,2
17392,2
17395,1
17396,2
17400,2
17401,1
17402,3
17403,2
17404,1
17405,1
17408,1
17411,3
17412,2
17413,1
17417,2
17418,1
17419,2
17421,3
17424,2
17426,1
17427,2
17428,3
17429,3
17432,1
17436,3
17437,2
17439,2
17440,2
17441,2
17442,1
17445,2
17446,2
17447,1
17451,1
17452,2
17453,1
17454,1
17455,1
17456,1
17457,1
17457,3
17458,1
17459,1
17462,1
17465,2
17466,2
17467,2
17468,2
17469,2
17470,3
17471,1
17472,2
17473,2
17474,3
17475,2
17476,2
17477,2
17479,1
17481,1
17482,1
17485,3
17486,1
17487,2
17488,5
17489,2
17490,1
17491,1
17492,1
17493,1
17494,2
17495,1
17496,1
17497,2
17498,2
17499,1
17500,1
17502,6
17503,3
17504,6
17505,1
17506,2
17507,2
17508,1
17509,1
17510,2
17511,2
17512,3
17513,3
17514,3
17515,2
17516,3
17517,2
17519,2
17520,2
17521,1
17522,3
17523,3
17524,3
17526,6
17527,2
17528,1
17530,2
17531,1
17532,1
17533,1
17535,1
17535,2
17538,1
17539,1
17540,2
17541,2
17542,2
17543,3
17544,5
17545,4
17546,2
17547,2
17548,1
17549,2
17550,2
17552,2
17553,1
17554,1
17555,3
17556,1
17557,1
17558,1
17559,3
17560,1
17561,2
17562,2
17563,2
17564,2
17565,2
17566,2
17567,2
17568,3
17569,2
17570,2
17571,2
17572,1
17573,1
17574,1
17575,2
17576,2
17577,2
17578,1
17579,1
17580,2
17582,1
17583,2
17584,1
17585,2
17586,1
17587,2
17588,1
17589,1
17590,1
17591,1
17593,1
17594,1
17597,2
17598,1
17598,3
17600,1
17601,1
17602,1
17603,1
17604,1
17605,3
17606,1
17607,1
17611,1
17612,3
17614,2
17615,3
17618,5
17619,3
17620,3
17621,5
17622,5
17623,5
17624,5
17625,5
17628,5
17629,3
17630,3
17631,3
17632,3
17636,15
17636,2
17637,2
17639,1
17647,1
17649,1
17652,2
17655,2
17656,2
17657,2
17659,6
17660,4
17663,1
17664,1
17666,1
17668,1
17673,3
17674,2
17676,4
17677,2
17679,3
17680,3
17682,1
17683,2
17684,2
17689,2
17690,1
17691,1
17692,2
17693,1
17694,1
17695,3
17696,3
17697,3
17698,3
17699,3
17700,2
17701,2
17702,3
17703,3
17704,3
17705,2
17706,3
17707,3
17708,3
17709,2
17710,3
17711,3
17712,3
17713,2
17714,3
17715,3
17716,3
17717,2
17718,3
17719,3
17720,3
17721,2
17722,3
17723,3
17724,3
17725,3
17726,3
17727,2
17728,2
17730,2
17732,3
17733,2
17734,1
17735,1
17736,1
17737,2
17738,2
17739,3
17740,3
17741,3
17742,3
17743,3
17744,2
17745,1
